46.1065965042269,-64.824547567924
46.113497,-64.826151
46.09712,-64.814643
46.1047055587801,-64.8056244850159
46.0847436174945,-64.8106395956169
46.083438,-64.782395
46.121189,-64.84701
46.0758537216168,-64.8021698746143
46.0935825050939,-64.7730934656686
46.0887693550897,-64.7771950204542
46.114473,-64.7729682764691
46.1036130286298,-64.7740069929738
46.0987419116143,-64.8596671377052
46.1145299845761,-64.7731600279562
46.0887222,-64.7768873
46.088650378283,-64.7756266593933
46.096959,-64.757652
46.0643668058361,-64.8011420079405
46.0598803622331,-64.8194003917495
46.1488520606984,-64.7796773164108
46.052544,-64.7971495958708
46.0971280094516,-64.7315763757277
46.1334389238586,-64.8855886785274
46.0862208830986,-64.7339225589871
46.132057,-64.72891
46.1076694458034,-64.7085038037273
46.0500035621722,-65.0603485107422
46.2229219850344,-64.5219186460902
46.3656894379841,-64.7558572851385
45.931504368782,-65.1686775684357
46.466366,-64.731576
46.2177055341165,-64.3005330514318
45.9083996129753,-64.372545571749
